order_id,customer_id,order_date,product_category,units,revenue_usd,discount_pct,payment_type,returned_flag,marketing_channel_last_touch
O902179,C101897,27/01/2025,Personal Care,3,44.77,15,Transfer,True,Email
O902180,C101897,2024-12-01,Baby,2,44.51,20,Cash on Delivery,False,Paid Social
O902181,C101899,2025-11-28,Baby,5,119.32,20,Card,False,Paid Search
O902182,C101899,2024-05-15,Baby,3,68.66,15,Cash on Delivery,False,Paid Search
O902183,C101899,06-02-2025,Snacks,3,23.84,20,Wallet,False,Paid Social
O902184,C101899,2025-06-09,Snacks,2,23.4,10,Card,False,Organic
O902185,C101900,2025-02-10,Home Care,3,57.41,5,Transfer,True,Organic
O902186,C101900,2024-12-13,Supplements ,2,36.25,20,Card,True,Influencer
O902187,C101901,2025-08-27,Personal Care,2,31.72,20,Cash on Delivery,False,Affiliate
O902188,C101901,08-28-2024,Baby,3,79.57,5,Transfer,False,Organic
O902189,C101901,2024-10-04,Beverages,2,17.98,5,Cash on Delivery,False,Affiliate
O902190,C101901,2025-05-04,Supplements,2,51.92,25,Transfer,False,Direct
O902191,C101902,2025-12-16,Snacks,2,16.41,10,Card,False,Email
O902192,C101906,2025-05-31,Supplements,1,22.98,5,Transfer,0,Organic
O902193,C101907,2025-01-13,Supplements,4,101.12,0,Transfer,False,Affiliate
O902194,C101909,2025-07-11,Supplements,5,100.73,15,Wallet,False,Paid Search
O902195,C101909,2025-10-30,Supplements,5,95.52,20,Transfer,False,Paid Search
O902196,C101909,2025-09-24,Personal Care,2,32.44,5,Transfer,False,Email
O902197,C101910,2025-09-21,Beverages,3,23.97,20,Transfer,False,Influencer
O902198,C101912,2024-03-09,Personal Care,2,34.29,15,Transfer,True,Paid Search
O902199,C101912,2025-08-04,Home Care,2,34.76,-5,Wallet,False,Direct
O902200,C101912,2025-11-23,Beverages,2,20.83,5,Card,0,search
O902201,C101912,2025/12/24,Home Care,2,38.64,10%,Wallet,False,Direct
O902202,C101913,2024-11-07,Baby,2,53.05,10,Transfer,False,Email
O902203,C101913,2025-01-01,home care,5,95.22,15,Wallet,False,Organic
O902204,C101915,2024-11-01,Personal Care,5,83.3,25,card,True,Paid Social
O902205,C101915,05/05/2024,Personal Care,2,33.02,10,Transfer,False,Affiliate
O902206,C101916,2025-10-11,Snacks,5,USD 29.99,5,Wallet,False,Direct
O902207,C101918,2025-08-23,Supplements,3,71.71,0,Transfer,False,Direct
O902208,C101919,2025-11-14,Snacks,2,21.41,5,Wallet,False,paid social
O902209,C101920,2025-05-13,Supplements,1,28.89,0,Wallet,False,Organic
O902210,C101923,2025-11-01,Baby,3,77.43,10,Cash on Delivery,True,Influencer
O902211,C101926,2025-10-04,Personal Care,3,44.5,15,Transfer,False,Email
O902212,C101928,2025-11-27,Snacks,5,61.14,0,Cash on Delivery,False,Paid Search
O902213,C101928,2025/12/17,Home Care,2,44.61,0,Transfer,False,Affiliate
O902214,C101930,2025-07-30,Supplements,1,20.88,20,Card,False,Paid Search
O902215,C101930,2024-12-24,Home Care,5,103.58,5,Transfer,False,Influencer
O902216,C101933,05-17-2024,Beverages,3,25.07,20,Transfer,False,Paid Social
O902217,C101933,2025-05-20,Snacks,2,16.39,15,Transfer,False,Direct
O902218,C101934,2025-10-21,Personal Care,2,33.32,10,Card,False,Email
O902219,C101934,2025-08-18,Personal Care,3,52.14,5,Wallet,False,Paid Social
O902220,C101935,2025-06-16,Beverages,3,28.26,0,Card,True,Email
O902221,C101938,2024-12-25,Baby,4,110.21,0,Card,False,Organic
O902222,C101939,2024-08-28,Baby,4,94.35,20,Card,False,Paid Social
O902223,C101939,2025-03-17,Beverages,1,8.91,0,Transfer,False,Affiliate
O902224,C101939,2025-10-16,Personal Care,2,37.41,0,Wallet,False,Paid Social
O902225,C101939,2024-06-25,Snacks,-1,23.32,5,Wallet,False,Influencer
O902226,C101939,2025/05/01,Snacks,4,44.24,5,Transfer,False,Organic
O902227,C101939,2025-09-19,Baby,3,69.03,15,Cash on Delivery,False,Direct
O902228,C101942,2025-06-02,Snacks,1,11.8,0,Cash on Delivery,False,Paid Search
O902229,C101943,2025-05-18,Personal Care,1,14.52,10,Cash on Delivery,False,Paid Social
O902230,C101943,2025-12-24,Home Care,3,63.35,0,Wallet,False,Affiliate
O902231,C404404,2025-07-25,Personal Care,4,73.35,0,Bank Transfer,False,Paid Search
O902232,C101945,2025-07-22,Baby,4,101.75,10,Transfer,False,Affiliate
O902233,C101946,2025/09/21,Beverages,1,11.02,0,Wallet,False,Influencer
O902234,C101946,2025-11-13,Home Care,2,40.21,5,Cash on Delivery,False,Organic
O902235,C101948,2025-12-31,Supplements,4,79.72,20,Card,False,Paid Social
O902236,,2025-06-19,Personal Care,3,46.52,15,Transfer,False,Organic
O902237,C101950,12-12-2025,Home Care,1,23.28,0,Cash on Delivery,False,Paid Social
O902238,C101950,2025-05-14,Personal Care,4,70.4,0,Wallet,False,Affiliate
O902239,C101950,2025/06/11,Baby Care,2,43.27,15,Card,False,Direct
O902240,C101952,06-06-2025,Snacks,,23.39,0,Card,False,Paid Search
O902241,C101952,2025-12-05,Home Care,2,41.8,0,Cash on Delivery,0,Email
O902242,C101952,12-24-2025,Supplements,3,69.22,0,Card,False,Email
O902243,C101953,2025-06-26,Beverages,3,26.99,10,Card,False,paid social
O902244,C101953,"Jul 29, 2024",Home Care,3,50.96,15,Transfer,False,Organic
O902245,C101953,2025-12-20,Supplements,3,71.61,0,Transfer,1,Email
O902246,C101954,2024-10-04,Personal Care,3,39.1,20,Transfer,False,Paid Social
O902247,C101955,06-23-2024,Personal Care,3,48.15,5,Card,False,Email
O902248,C101955,2024-09-14,Beverages,3,22.48,20,Cash on Delivery,1,Direct
O902249,C101955,06/03/2025,Beverages,5,40.07,15,Transfer,False,Organic
O902250,C101957,2024-11-25,Personal Care,4,74.61,0,Transfer,False,affiliate 
O902251,C101959,2025-08-03,Beverages,3,25.93,20,wallet ,False,Paid Social
O902252,C101959,2024-12-25,Beverages,1,9.28,20,Wallet,False,organic 
O902253,C101959,2025-11-03,Snacks,2,21.57,0,Card,False,Influencer
O902254,C101960,2025-08-03,Supplements,2,43.72,10,Cash on Delivery,False,Paid Search
O902255,C101960,2025-11-15,Supplements,3,59.28,10,Card,False,Affiliate
O902256,C101960,2025-11-20,Snacks,4,43.29,15,Transfer,False,affiliate 
O902257,C101962,2024-08-25,Beverages,5,47.36,0,Card,False,Organic
O902258,C101962,2025-08-08,Beverages,3,28.6,0,Card,False,Affiliate
O902259,C101963,2025-10-06,Supplements,3,59.25,20,Card,False,Influencer
O902260,C101966,2024-08-25,Snacks,2,24.62,15,Wallet,False,Direct
O902261,C101966,2024-02-04,Home Care,3,66.41,twenty,Card,True,Email
O902262,C101967,2025-10-10,Beverages,3,22.53,15,Cash on Delivery,False,Organic
O902263,C101967,2025-05-10,Supplements,3,61.89,15,Card,False,Influencer
O902264,C101968,2024-12-27,Personal Care,2,37.96,0,Cash on Delivery,False,Paid Social
O902265,C101968,2025-04-01,Personal Care,5,81.96,5,Card,False,Affiliate
O902266,C101971,2025-01-29,Home Care,2,42.99,0,Card,False,Paid Social
O902267,C101971,2024-11-13,Home Care,2,48.94,0,Card,False,Affiliate
O902268,C101974,2025-06-11,Home Care,3,57.45,15,Wallet,False,Affiliate
O902269,C101975,2025-07-31,Personal Care,3 ,64.97,5,Cash on Delivery,False,Email
O902270,C101975,2025-03-05,Home Care,2,38.74,15,Card,False,Paid Social
O902271,C101975,05-01-2025,Baby,6,145.18,10,Wallet,False,Organic
O902272,C101976,2025-12-04,Home Care,2,40.3,0,Transfer,False,Paid Social
O902273,C101978,2025-07-15,Personal Care,3,45.71,10,Wallet,False,Email
O902274,C101979,2024-10-17,Beverages,2,15.16,20,Cash on Delivery,False,Paid Social
O902275,C101979,2025-08-10,Snacks,4,50.71,0,Cash on Delivery,False,Influencer
O902276,C101979,"Nov 05, 2025",Home Care,3,57.59,10,Card,False,Email
O902277,C101980,2025-02-16,Personal Care,4,75.5,0,Wallet,False,Email
O902278,C101980,2025-11-21,Home Care,1,27.35,0,Wallet,0,Paid Search
O902279,C101982,2025-12-16,Home Care,2,43.12,0,Card,False,Influencer
O902280,C101982,2025-08-08,Snacks,3,34.62,0,Cash on Delivery,False,Paid Social
O902281,C101982,2025-09-19,Baby,2,57.28,0,Card,N,Paid Search
O902282,C101983,"Oct 29, 2025",Beverages,7,59.94,5,Cash on Delivery,False,Organic
O902283,C404404,2025-01-21,Beverages,3,21.83,20,Card,True,Paid Search
O902284,C101983,09/03/2025,Personal Care,4,62.83,15,Wallet,False,Paid Search
O902285,C101984,2025/12/18,home care,5,34.47,20,Wallet,False,Affiliate
O902286,C101984,2025-11-30,Beverages,2,20.56,10,Transfer,0,Influencer
O902287,C101984,"Feb 13, 2025",Home Care,3,57.01,15,Transfer,False,Paid Social
O902288,C101984,2025-09-23,Snacks,1,18.16,5,Wallet,False,Paid Search
O902289,C101986,2025-05-31,Snacks,7,86.35,0,Cash on Delivery,False,Affiliate
O902290,C101986,2025-02-28,Personal Care,3,49.08,15,Cash on Delivery,True,Paid Social
O902291,C101986,2025-05-20,Baby,1,33.54,5,Cash on Delivery,False,Email
O902292,C101987,2025-07-07,Baby,3,82.52,0,card,False,Paid Social
O902293,C101987,2025-11-26,Baby,1,23.06,20,Cash on Delivery,False,Paid Social
O902294,C101988,2025-09-14,Personal Care,4,65.74,10,Wallet,False,Direct
O902295,C101989,05/11/2025,Beverages,5,41.48,5,Card,False,Direct
O902296,C101995,"Nov 25, 2025",Baby,4,113.28,0,Cash on Delivery,False,Affiliate
O902297,C101996,2025-04-04,Personal Care,2,27.88,10,Cash on Delivery,False,Affiliate
O902298,C101998,2025-06-11,Personal Care,3,48.89,10,Card,False,Affiliate
O902299,C101998,28/04/2025,Baby,6,152.46,10,Cash on Delivery,False,Organic
O902300,C101998,2025-04-25,Snacks,3,26.44,15,Card,False,Influencer
O902301,C101999,2025-11-25,Personal Care,2,36.64,5,cash,False,Email
O902302,C101999,2025-04-28,Home Care,2,32.52,-5,Cash on Delivery,False,Email
O902303,C102001,2025-12-30,Supplements,4,96.94,0,Cash on Delivery,False,Paid Search
O902304,C102002,2025-07-09,Personal Care,1,15.29,10,Cash on Delivery,False,Influencer
O902305,C102005,2025-03-14,Beverages,2,12.55,15,Cash on Delivery,False,Paid Search
O902306,C102007,2025-08-12,Home Care,3,62.46,10,Wallet,False,Paid Social
O902307,C102007,2024-08-12,Baby,6,144.55,15,Card,False,Direct
O902308,C102009,2025-05-18,Beverages,3,28.38,0,Wallet,False,Paid Social
O902309,C102009,2024-06-24,Beverages,2,17.47,15,Cash on Delivery,False,Affiliate
O902310,C102012,2025-02-13,Supplements,4,76.36,15,Card,False,Influencer
O902311,C102012,2025-06-01,Home Care,3,60.55,5,Wallet,False,Paid Search
O902312,C102012,2024-08-02,Beverages,3,19.7,20,Cash on Delivery,False,Paid Social
O902313,C102012,05-05-2025,Personal Care,3,40.77,20,Cash on Delivery,False,Organic
O902314,C102013,2024-10-27,Snacks,7,70.62,20,Wallet,False,Affiliate
O902315,C102013,2025-05-04,Personal Care,2,0,15,Card,False,Paid Social
O902316,C102015,2025-06-08,Baby,3,67.61,20,Wallet,False,Affiliate
O902317,C102015,2024-06-03,Supplements,4,73.51,20,Transfer,False,Paid Social
O902318,C102015,2025-08-23,Baby,2,59.18,0,Card,False,affiliate 
O902319,C102015,2025-01-28,Personal Care,3,56.38,0,Wallet,False,Affiliate
O902320,C102018,2025-07-20,Beverages,1,8.01,5,Cash on Delivery,False,Direct
O902321,C102021,2025-10-09,Snacks,4,44.1,10,Wallet,False,Direct
O902322,C102022,2025-05-23,Supplements,4,90.29,10,Transfer,False,Email
O902323,C102022,"Mar 02, 2025",Baby,5,113.77,20,Wallet,False,Direct
O902324,C102023,2025-05-08,Snacks,4,49.42,0,Transfer,False,Direct
O902325,C102023,2025-07-13,Personal Care,0,48.62,10,card,False,Organic
O902326,C102024,10-06-2024,Baby,3,71.54,15,Card,False,Organic
O902327,C102025,2024-08-19,Personal Care,6,104.87,0,Card,False,Influencer
O902328,C404404,2025-02-27,Supplements,2,36.71,20,Card,False,Paid Social
O902329,C102026,2025-10-31,Personal Care,7,130.8,0,Card,False,Organic
O902330,C102026,2025-10-28,Snacks,2,21.62,5,Cash on Delivery,False,Organic
O902331,C102027,2025-03-13,Personal Care,3,53.95,0,Wallet,False,Affiliate
O902332,C102027,2024-04-01,Snacks,4,38.3,20,Transfer,False,Organic
O902333,C102027,2025-02-03,Beverages,3,25.38,15,Transfer,False,Direct
O902334,C102031,2025-06-16,Baby,5,126.32,10,Cash on Delivery,False,Email
O902335,C102032,2025-01-20,Baby,1,26.29,0,Wallet,False,Paid Search
O902336,C102034,2025-07-10,Baby,2,46.28,0,Transfer,False,Direct
O902337,,2025-08-01,Personal Care,2,38.79,5,Card,False,Influencer
O902338,C102036,2025-01-03,Supplements,3,64.99,15,Card,False,Affiliate
O902339,C102037,2025-09-28,Baby,3,78.89,5,Wallet,False,Paid Social
O902340,C102037,2025-08-09,Snacks,3,34.83,0,Transfer,False,Affiliate
O902341,C102038,2025-07-17,Supplements,2,43.86,0,Card,False,Paid Search
O902342,C102039,2025-01-28,Baby Care,3,31.77,10,Card,False,Direct
O902343,C102041,2025-03-08,Baby,2,47.05,15,Transfer,False,Influencer
O902344,C102041,2025-07-20,Personal Care,1,15.96,0,Transfer,False,Affiliate
O902345,C102042,2025-11-10,Beverages,4,33.17,0,Card,False,Affiliate
O902346,C102042,2025/09/12,Home Care,2,42.47,10,Transfer,False,Paid Search
O902347,C102043,2025-03-25,Baby,2,63.76,0,Wallet,False,Organic
O902348,C102044,2024-07-15,Snacks,5,49.82,15,Wallet,False,Email
O902349,C102045,2025-09-16,Beverage,5,117.88,0,Cash on Delivery,False,Influencer
O902350,C102046,01/12/2024,Home Care,3,69.06,0,Cash on Delivery,False,Paid Social
O902351,C102047,2025-08-16,Beverages,2,15.57,15,Wallet,False,Influencer
O902352,C102047,2025-03-10,Personal-Care,3,20.02,0,Cash on Delivery,False,Paid Social
O902353,C102048,2025-04-08,Beverages,4,28.54,10,Wallet,False,Affiliate
O902354,C102048,"Apr 03, 2025",Beverages,4,27.14,15,Bank Transfer,False,Email
O902355,C102048,2024-10-19,Personal Care,4,69.7,0,Transfer,False,Affiliate
O902356,C102049,2025-04-10,Home Care,3,52.84,10,Card,False,Email
O902357,C102051,2025-09-10,Supplements,2,43.82,15,Transfer,False,Email
O902358,C102051,2024-04-18,Personal-Care,5,38.37,15,Wallet,False,Email
O902359,C102051,2025-12-26,Supplements,3,77.38,0,Cash on Delivery,False,Paid Search
O902360,C102051,2025-02-28,Home Care,2,36.16,20,Bank Transfer,True,Direct
O902361,C102051,2025-04-11,Snacks,4,44.33,5,Wallet,False,Paid Social
O902362,C102053,2025-07-22,Snacks,5,52.66,15,Wallet,False,Direct
O902363,C102053,2025-10-10,Supplements,2,41.91,10,Wallet,False,Direct
O902364,C102053,2025-05-14,Home Care,3 ,70.17,20,Transfer,True,Direct
O902365,C102054,2025-10-30,Personal Care,0,53.34,0,Wallet,False,Organic
O902366,C102054,2025-08-07,Personal Care,3,55.95,0,Cash on Delivery,False,Paid Social
O902367,C102054,2025-04-26,Baby,2,50.97,10,Card,False,Direct
O902368,C102055,2025-06-26,Beverages,3,21.62,20,Card,False,Organic
O902369,C102055,"Oct 05, 2025",Beverages,2,15.98,15,Card,False,Influencer
O902370,C102055,2025-03-20,Baby,6,167.89,0,Transfer,False,Direct
O902371,C102055,2024/11/17,Supplements,1,16.1,20,Cash on Delivery,False,Paid Search
O902372,C102055,2025-11-12,Beverages,2,13.02,15,Cash on Delivery,True,email
O902373,C102055,2025-12-16,Home Care,2,44.92,5,Transfer,False,Influencer
O902374,C102056,2024-10-01,Supplements,2,42.64,5,Cash on Delivery,False,Paid Search
O902375,C102056,06-19-2024,Snacks,3,30.39,20,Wallet,False,Direct
O902376,C102056,2024-07-30,Supplements,1,25.65,10,Transfer,False,Influencer
O902377,C102057,2025/10/31,Baby,3,70.09,15,Card,False,Direct
O902378,C102059,11-19-2024,Personal Care,3,49.2,10,Wallet,False,Direct
O902379,C102059,2024-10-27,Personal Care,3,46.45,10,Wallet,False,Paid Social
O902380,C102061,2025-03-15,Home Care,4,92.1,0,Transfer,False,Paid Social
O902381,C102061,2024-12-16,Personal Care,3,46.37,20,Wallet,True,Organic
O902382,C102061,2025-03-29,Beverages,3,28.77,0,Wallet,False,Affiliate
O902383,C102062,2025-02-11,Supplements,3,74.49,0,Card,Y,Influencer
O902384,C102062,2025-03-30,Home Care,2,45.69,0,Card,False,paid social
O902385,C102067,2024-11-30,Baby,4,112.44,0,Card,False,Paid Social
O902386,C102067,2025-09-24,Beverage,2,23.0,0,Card,True,Affiliate
O902387,C102067,2025-03-19,Supplements,5,110.8,10,Wallet,False,Paid Search
O902388,C102070,"Nov 15, 2025",home care,2,21.51,0,Transfer,False,Organic
O902389,C102074,2024-11-04,Home Care,3,70.99,0,Cash on Delivery,False,Affiliate
O902390,C102074,2024-10-11,Beverages,3,21.21,20,Wallet,False,Affiliate
O902391,C102076,2025-05-08,Personal-Care,2,40.19,0,Transfer,False,Direct
O902392,C102076,2025-12-27,Beverages,6,50.16,5,Cash on Delivery,True,Email
O902393,C102077,2025-01-09,Personal Care,4,62.25,10,Card,False,Paid Search
O902394,C102079,2025-11-15,Baby,3,74.46,15,Wallet,False,Paid Search
O902395,C102084,2025-09-26,Supplements,3,67.98,5,Card,False,Email
O902396,C102087,30/04/2024,Home Care,4,68.92,20,Wallet,False,Paid Social
O902397,C102087,2025-11-14,Home Care,3,52.89,20,Transfer,False,Influencer
O902398,C102088,2024-08-05,Baby,4,99.05,10,Cash on Delivery,False,Organic
O902399,C102088,2025-03-04,Baby,4,113.65,5,Transfer,False,Email
O902400,C102088,2024-07-03,Personal Care,3 ,56.89,0,Transfer,True,Direct
O902401,C102088,2025-02-04,Baby,4,90.74,20,Cash on Delivery,False,Affiliate
O902402,C102088,2025-05-18,Baby,4,100.56,10,Cash on Delivery,False,email
O902403,C102089,2025-10-10,Snacks,3,26.89,20,Cash on Delivery,False,Affiliate
O902404,C102090,2025-08-26,Supplements,2,45.86,0,Transfer,False,Organic
O902405,C102090,2024-10-02,Personal Care,4,62.82,10,Cash on Delivery,False,Affiliate
O902406,C102090,2025-11-15,Beverages,3,24.34,10,Cash on Delivery,False,paid social
O902407,C102090,2025-12-14,Baby,2,45.26,15,Cash on Delivery,False,Paid Social
O902408,C102091,2025-08-29,Beverages,3,23.97,0,Cash on Delivery,False,Organic
O902409,C102092,2025-05-25,Baby,5,118.01,15,Wallet,False,Direct
O902410,C102093,2025-05-18,Supplements,6,128.15,10,Transfer,False,Affiliate
O902411,C102093,2025-04-15,Supplements,4,92.96,0,Card,False,Email
O902412,C102093,2024-09-14,Snacks,2,24.62,0,Wallet,False,Paid Search
O902413,C102094,2025-05-17,Supplements,4,87.0,15,Wallet,False,Organic
O902414,C102094,2025-01-09,Home Care,1,19.36,15,Cash on Delivery,False,Paid Search
O902415,C102097,2024-12-28,Beverages,1,12.32,15,Wallet,False,Affiliate
O902416,C102098,2025-04-29,Personal Care,2,35.27,5,Cash on Delivery,False,Paid Social
O902417,C102100,2025-11-15,Home Care,3,66.12,0,Cash on Delivery,False,search
O902418,C102100,"Aug 24, 2024",Snacks,7,87.48,0,Card,True,Influencer
O902419,C404404,2025-09-03,Personal Care,6,105.03,5,Wallet,False,Paid Social
O902420,C102100,02/07/2024,Supplements,2,40.13,10,Cash on Delivery,True,Organic
O902421,C102100,2025-12-27,Baby,4,94.93,15,Card,False,Influencer
O902422,C102101,"Jun 11, 2025",Home Care,1,14.88,10,Transfer,True,Affiliate
O902423,C102101,2025-06-03,Beverages,1,4.8,0,Cash on Delivery,False,Paid Search
O902424,C102102,2024-07-03,Personal Care,7,124.56,0,Card,False,Paid Social
O902425,C102103,2025-04-15,Baby,4,109.19,5,Wallet,False,Organic
O902426,C102103,2024-08-24,Personal Care,4,74.55,0,Card,False,Organic
O902427,C102103,2025-10-02,Beverages,4,35.83,0,Card,False,Direct
O902428,C102107,2025-12-19,Home Care,2,44.49,0,Card,False,Influencer
O902429,C102107,2025-12-17,Baby,4,106.67,0,Wallet,False,Organic
O902430,C102108,2025/10/01,Snacks,5,55.15,15,Card,False,Direct
O902431,C102109,2025/08/12,Personal Care,4,69.65,5,Cash on Delivery,True,Paid Search
O902432,C102109,2025-11-21,Supplements,2,37.8,5,Cash on Delivery,False,Organic
O902433,C102110,"Aug 28, 2025",Supplements,,33.32,20,Transfer,False,Paid Social
O902434,C102115,2025-04-13,Baby,3,72.97,15,Transfer,False,Influencer
O902435,C102117,2025-02-02,Snacks,4,49.28,0,Wallet,False,Paid Social
O902436,C102117,2025-02-06,Baby,3,$45.20,20,Transfer,False,Paid Social
O902437,C102119,2025-09-13,Beverages,3,23.59,15,Wallet,False,Affiliate
O902438,C102120,07-26-2025,Home Care,4,74.21,10,Transfer,False,Organic
O902439,C102121,2025-04-13,Beverages,2,17.28,0,card,False,Organic
O902440,C102121,2024-06-30,Supplements,2,40.94,20,Transfer,False,Email
O902441,C102121,2024-05-16,Personal Care,3,47.52,0,Card,False,Email
O902442,C102122,2025-11-10,Supplements,4,$45.20,20,Transfer,False,Paid Search
O902443,C102122,2025-04-07,Beverages,3,26.42,10,Transfer,False,email
O902444,C102122,2025-12-09,Beverages,3,23.92,5,Wallet,False,Paid Social
O902445,C102123,09-19-2024,Home Care,-1,154.6,10,COD,False,Paid Search
O902446,C102123,2024-03-29,Personal Care,2,"1,234.50",15,Card,False,Paid Search
O902447,C102124,2025-08-04,Personal Care,3,48.12,0,Cash on Delivery,False,Paid Search
O902448,C102126,2025-11-17,Supplements,3,65.38,15,Cash on Delivery,False,Paid Social
O902449,C102126,"Jul 31, 2025",Baby,2,59.03,0,Wallet,False,Paid Search
O902450,C102126,07-27-2025,Supplements,,81.55,20,Wallet,False,Organic
O902451,C102127,2024-10-20,Home Care,4,91.28,10%,Transfer,True,Influencer
O902452,C102129,2025-05-15,Home Care,3,72.15,0,Transfer,Y,Influencer
O902453,C102129,2025-07-30,Supplements,3,70.19,0,Transfer,False,Influencer
O902454,C102130,2025-01-01,Supplements,2,42.58,0,Transfer,False,Paid Social
O902455,C102130,2025-05-20,Beverages,2,7.16,20,Card,False,Influencer
O902456,C102131,2025-10-30,Baby,2,56.88,5,Wallet,False,Paid Social
O902457,C102131,2025-06-26,Personal Care,2,34.11,0,Card,False,Paid Search
O902458,C102133,2025-07-13,Beverages,3,22.57,20,Card,False,Affiliate
O902459,C102133,2025-06-07,Baby,2,56.33,0,Wallet,False,Paid Social
O902460,C102134,2025-09-22,Home Care,5,98.04,10,Card,False,Email
O902461,C102134,2024-08-02,Personal Care,4,73.45,0,Transfer,False,Organic
O902462,C102136,2025-08-15,Baby,6,150.68,10,Cash on Delivery,False,Email
O902463,C102138,2025-09-28,Beverages,4,37.9,5,Wallet,False,Affiliate
O902464,C102139,2025-05-06,Snacks,2,23.73,15,Card,False,Affiliate
O902465,C102139,2025-12-17,Baby,4,95.13,15,Cash on Delivery,False,Affiliate
O902466,C102139,2025/09/06,Snacks,4,40.48,10,Card,False,Influencer
O902467,C102141,12-22-2024,Supplements,2,44.34,15,Transfer,False,email
O902468,C102141,2025-12-17,Baby,4,89.24,20,Wallet,False,Affiliate
O902469,C102145,2024-09-29,Beverages,3,19.87,20,Transfer,False,paid social
O902470,C102146,09-09-2025,Supplements,1,24.44,15,Transfer,False,search
O902471,C102148,2025-11-24,Home Care,4,83.39,5,Wallet,False,Email
O902472,C102149,10-06-2025,Supplements,3,63.71,15,Card,False,Organic
O902473,C102152,2025/05/29,Personal Care,1,15.35,5,Cash on Delivery,False,Affiliate
O902474,C404404,12-14-2025,Beverages,5,44.64,0,Card,False,Email
O902475,C102153,2025-03-06,Baby,3,64.71,20,Card,False,Direct
O902476,C102155,2025/01/06,Snacks,4,46.72,10,Transfer,False,Direct
O902477,C102156,2025-11-15,Baby,3,77.3,10,Transfer,False,Organic
O902478,,2025-06-05,Personal-Care,2,44.8,20,Cash on Delivery,False,Email
O902479,C102157,2025-06-05,Supplements,1,24.6,15,Cash on Delivery,False,Affiliate
O902480,C102157,2024-06-27,Snacks,4,40.89,0,Wallet,False,Organic
O902481,C102157,2024-07-30,Home Care,1,12.5,15,Transfer,False,Organic
O902482,C102157,2024-06-14,Baby,3,72.83,15,Wallet,True,Email
O902483,C102160,2025-04-07,Baby,2,42.6,20,Wallet,True,Direct
O902484,C102160,2025-02-06,Personal Care,3,,0,Card,False,Affiliate
O902485,C102161,2025/12/24,Supplements,0,54.57,0,Wallet,False,Paid Social
O902486,C102163,2025-11-25,Baby,1,,10%,Card,False,Influencer
O902487,C102165,2025-07-21,Home Care,3,60.36,15,Card,False,Paid Search
O902488,C102166,10-21-2024,Home Care,4,76.43,15,Cash on Delivery,False,Influencer
O902489,C102167,03/07/2024,Beverages,8,58.95,20,Card,False,Paid Search
O902490,C102167,2025-05-21,Home Care,6,116.09,10,Transfer,True,Influencer
O902491,C102167,2024-05-08,Personal Care,2,29.91,5,Cash on Delivery,False,Influencer
O902492,C102167,2024-03-20,Home Care,2,38.32,15,Cash on Delivery,False,Email
O902493,C102167,2024-07-20,Personal Care,2,26.18,20,Cash on Delivery,False,Paid Social
O902494,C102168,2025-11-01,Beverages,1,9.59,0,Cash on Delivery,False,Affiliate
O902495,C102168,2025-07-23,Baby,2,48.2,10,Card,False,Paid Search
O902496,C102168,2025-03-23,Snacks,2,22.99,0,Transfer,False,Organic
O902497,C102172,2024-12-04,Personal Care,4,59.37,20,Cash on Delivery,False,Influencer
O902498,C102172,2025-08-20,Supplements,2,43.46,20,Card,False,Affiliate
O902499,C404404,2024-12-27,Snacks,4,49.78,0,Wallet,True,Email
O902500,C102172,2024-10-27,Snacks,7,63.57,20,Card,False,Organic
O902501,C102175,2025-12-14,Supplements,2,43.61,10,Card,True,Affiliate
O902502,C102177,25/09/2025,Home Care,3,52.49,15,Card,False,Influencer
O902503,C102179,2025-10-25,Supplements ,2,40.35,10,Card,False,Direct
O902504,C102181,2024-08-20,Beverages,4,37.01,0,Wallet,True,Email
O902505,C102181,2025-05-04,Beverages,1,4.0,20,Card,False,Organic
O902506,C102182,2024-01-31,Baby,1,26.61,20,Wallet,True,Direct
O902507,C102182,30/10/2025,Baby,2,55.61,0,Card,False,Affiliate
O902508,C102183,2025-12-18,Snacks,1,10.09,5,Card,False,Direct
O902509,C102184,2025-05-18,Baby,3,82.44,0,Cash on Delivery,False,Organic
O902510,C102184,26/06/2024,Snacks,4,USD 29.99,10,Transfer,False,Paid Search
O902511,C102184,2024/11/04,Personal Care,5,91.13,0,Cash on Delivery,False,Organic
O902512,C102185,2025-09-20,Personal Care,4,71.85,5,Card,False,Influencer
O902513,C102185,10-24-2025,Home Care,4,70.09,20,Wallet,Y,Influencer
O902514,C102185,2025-06-22,Baby Care,1,24.64,10,Wallet,False,Direct
O902515,C102185,2025-09-18,Snacks,2,$45.20,0,Wallet,False,Paid Search
O902516,C102186,2025-04-02,Personal Care,1,14.39,5,Transfer,False,Influencer
O902517,C102187,2025/06/16,Supplements,5,106.8,15,Card,False,Direct
O902518,C102187,2025-07-12,Beverages,1,4.63,5,Transfer,False,Influencer
O902519,C102188,2025/12/30,Snacks,,37.1,0,Card,False,Paid Social
O902520,C102189,2024-11-09,Snacks,2,26.25,0,Cash on Delivery,False,Paid Search
O902521,C102189,2025-08-23,Beverages,1,6.26,10,Wallet,False,Direct
O902522,C102189,2024/11/06,Beverages,2,22.83,5,Card,False,Affiliate
O902523,C102190,06-04-2025,Personal Care,4,73.34,0,Transfer,False,Email
