session_id,customer_id,campaign_id,session_date,device,channel_group,pages_viewed,time_on_site_sec,bounce,add_to_cart,checkout_started,geo_region
S812920,C101809,MKT2009,2025-01-13 01:15:01,Mobile,Influencer,6,149,False,False,False,South West
S812921,C100610,MKT2031,2025-03-08 21:48:14,Mobile,Paid Social,7,8,False,True,False,North West
S812922,C101929,,2025-07-04 23:22:05,Mobile,Organic,4,403,False,False,False,South West
S812923,C100079,,2025-04-02 16:46:46,Tablet,Referral,10,338,False,True,False,North Central
S812924,C100891,MKT2030,2025-11-16 21:31:14,Mobile,Display,5,357,False,False,False,South West
S812925,C101509,,2025-09-11 09:38:34,Mobile,Referral,6,119,False,False,False,South South
S812926,C100054,MKT2023,2025-12-01,Mobile,Email,5,289,False,True,False,South South
S812927,C101827,MKT2012,2025-09-28 20:56:23,Desktop,Affiliate,7,221,False,False,False,North Central
S812928,C101770,MKT2032,2025-05-03 04:54:06,Mobile,Paid Search,5,205,False,False,False,South West
S812929,C101967,,2025-06-22,Desktop,Direct,5,246,True,False,False,South West
S812930,C101088,MKT2012,2025-07-30 04:15:33,Mobile,Affiliate,7,109,False,True,True,South South
S812931,C100634,MKT2000,2025-12-23 18:38:13,Mobile,Paid Social,3,240,True,False,False,South East
S812932,C102351,MKT2016,2025-05-29 00:25:29,Mobile,Email,6,341,False,False,False,South West
S812933,C101854,,2025-06-27 12:02:47,Mobile,Influencer,4,89,False,True,True,South South
S812934,C100234,,2025-11-26 19:51:08,Desktop,Direct,3,391,False,False,False,South East
S812935,C101252,,2025-10-15 02:47:14,Desktop,Organic,6,176,True,False,False,North West
S812936,C101011,MKT2030,2025-12-29 05:07:10,Mobile,Display,9,303,False,False,False,South West
S812937,C100398,MKT2027,2025-02-16 00:25:36,Mobile,Paid Search,7,139,False,True,True,South South
S812938,C102353,,2025-03-25 10:27:58,Desktop,Direct,2,8,True,False,False,North Central
S812939,C101074,MKT2018,2025-02-14 18:10:16,Mobile,Paid Social,4,383,False,False,False,South South
S812940,C101597,,2025-06-12 15:46:19,Mobile,Organic,5,435,True,False,False,South East
S812941,C100823,MKT2003,2025-08-19 12:56:14,Mobile,Email,4,456,False,False,False,North West
S812942,C101214,MKT2007,2025-12-08 12:36:45,Mobile,Influencer,7,177,False,True,True,South South
S812943,C101140,,2025-09-26,Mobile,Referral,8,197,False,False,False,South South
S812944,C100129,MKT2021,2025-12-29 11:25:19,Mobile,Affiliate,5,183,False,False,False,North Central
S812945,C101905,MKT2012,2025/12/28,Mobile,Affiliate,6,198,False,False,False,North West
S812946,C101333,,2025-07-27 07:03:30,Mobile,Direct,3,156,True,False,False,South West
S812947,C100470,MKT2022,2025-08-01 01:06:23,Mobile,Email,4,383,False,True,True,South West
S812948,C101275,MKT2023,2025-02-19 18:40:33,Mobile,Email,4,86,True,False,False,South East
S812949,C100034,MKT2034,2025-03-05 15:58:28,Mobile,Paid Social,4,260,True,False,False,South South
S812950,C101603,MKT2004,2025-08-26 02:40:11,Mobile,Affiliate,4,371,False,False,False,North Central
S812951,C101395,,2025-11-12 07:11:26,Mobile,Email,3,10,False,False,False,North West
S812952,C100649,MKT2022,2025-06-23 09:24:08,Desktop,Email,7,66,False,False,False,North Central
S812953,C101165,MKT2025,12-06-2025,Mobile,Paid Social,7,104,False,True,True,South East
S812954,C101300,,2025-03-29,Mobile,Referral,4,108,True,False,False,North West
S812955,C101166,MKT2025,2025-09-16 10:58:48,Mobile,Paid Social,11,577,False,False,False,South West
S812956,C100266,,2025-11-11 08:56:01,Mobile,Email,5,8,True,False,False,South East
S812957,C102037,MKT2008,2025-12-10 07:00:23,Mobile,Paid Social,6,313,False,False,False,South West
S812958,C100675,,2025-12-17 11:56:17,Mobile,Referral,7,266,True,False,False,South South
S812959,C102055,MKT2032,2025-10-07 21:48:20,Mobile,Paid Search,4,169,False,False,False,South East
S812960,C100331,MKT2012,2025-03-25 21:20:46,Mobile,Affiliate,6,115,False,True,False,South West
S812961,C101907,MKT2016,2025-07-19 05:29:03,Mobile,Email,3,123,False,False,False,North West
S812962,C100403,MKT2006,2025/05/19,Mobile,Paid Social,4,368,True,False,False,South South
S812963,C100860,MKT2021,2025-10-07 04:18:59,Tablet,Affiliate,3,81,False,False,False,North West
S812964,C101776,MKT2010,2025-03-04 23:48:06,Mobile,Paid Search,7,201,False,True,True,North West
S812965,C102011,MKT2011,2025-04-11 03:17:08,Mobile,Email,3,480,True,True,False,North West
S812966,C101031,MKT2034,02-09-2025,Mobile,Paid Social,4,137,False,True,True,North Central
S812967,C100097,MKT2017,2025-06-07 06:29:30,Desktop,Paid Social,4,421,False,True,False,North West
S812968,C100156,MKT2005,2025-02-16 20:09:50,Mobile,Paid Social,5,120,True,False,False,South South
S812969,C102018,MKT2025,2025-05-31 21:22:42,Tablet,Paid Social,6,173,False,True,False,South South
S812970,C101904,MKT2001,2025-08-09 02:02:11,Mobile,Paid Search,6,404,True,False,False,South West
S812971,C100390,,2025-10-02 02:42:52,Mobile,Organic,5,289,True,False,False,South West
S812972,C100110,,12-05-2025,Mobile,Referral,7,268,False,False,False,South West
S812973,C100517,MKT2003,2025/07/21,Desktop,Email,5,217,True,False,False,South East
S812974,C100661,,2025-10-14 09:39:30,Mobile,Referral,7,303,False,True,True,North Central
S812975,C100782,,2025-04-15 17:29:34,Mobile,Email,4,350,True,False,False,North West
S812976,C100961,MKT2018,2025-02-18 01:04:33,Mobile,Paid Social,4,261,True,False,False,South East
S812977,C102157,MKT2007,2025-04-28 13:28:46,Tablet,Display Ads,4,145,False,False,False,North Central
S812978,C101517,MKT2013,2025-06-17 19:24:50,Desktop,Paid Social,5,229,False,True,False,South South
S812979,C100454,MKT2031,2025-12-07 21:37:36,Mobile,Paid Social,4,119,False,False,False,South East
S812980,C100408,MKT9999,2025-12-26 19:56:22,Mobile,Direct,5,8,False,False,False,North Central
S812981,C100401,,2025-07-16 05:23:09,Mobile,Referral,4,64,True,True,True,South West
S812982,C101010,MKT2017,2025-12-02,Mobile,Paid Social,8,149,False,True,True,North West
S812983,C101520,MKT2025,2025-06-18 14:18:50,Mobile,Paid Social,9,177,False,True,False,North Central
S812984,C102383,MKT2032,2025-01-29 09:29:31,Tablet,Paid Search,7,79,False,False,False,South East
S812985,C101479,MKT2026,2025-05-24 18:16:58,Mobile,Paid Search,5,171,False,False,False,South West
S812986,C100280,MKT2018,2025-10-04 12:03:18,Tablet,Paid Social,6,107,False,False,False,South West
S812987,C100908,MKT2009,2025-09-10 07:09:19,Mobile,Influencer,8,345,False,False,False,South West
S812988,C101749,,2025-07-05 16:20:22,Mobile,Direct,3,179,False,False,False,South West
S812989,C100109,MKT2000,2025-02-06 14:59:38,Mobile,Paid Social,4,35,False,False,False,South South
S812990,C101756,MKT2004,23/08/2025,Mobile,Affiliate,2,196,False,True,True,South West
S812991,C102121,,2025-09-29 21:15:58,Desktop,Referral,8,8,False,False,False,North West
S812992,C101934,MKT2035,08/07/2025,Desktop ,Paid Search,5,421,True,False,False,North Central
S812993,C101029,MKT2035,2025-10-18 13:50:04,Tablet,Paid Search,6,372,False,True,False,South South
S812994,C101276,,2025-01-25 05:18:35,Mobile,Direct,7,444,False,True,True,South West
S812995,C100638,MKT2025,2025-11-20 00:26:25,Mobile,Paid Social,8,8,False,True,False,South South
S812996,C100592,MKT2032,2025-10-30 01:55:24,Tablet,Paid Search,3,264,True,False,False,N Central
S812997,C100563,MKT2016,17/02/2025,Mobile,Email,7,140,False,False,False,South South
S812998,C102098,,2025-08-02,Mobile,Referral,4,230,True,False,False,North West
S812999,C100122,MKT2028,2025-06-25 06:41:48,Mobile,Paid Search,2,356,False,False,False,South West
S813000,C100766,MKT2006,2025-02-28 22:48:28,Mobile,Paid Social,5,371,False,False,False,South East
S813001,C100448,MKT2015,2025-06-17 05:47:44,Mobile,Paid Search,8,175,False,True,False,South South
S813002,C101935,MKT2003,07/08/2025,Mobile,Email,4,8,TRUE,False,False,North West
S813003,C100617,MKT2014,2025-02-04 00:15:42,Mobile,Paid Search,3,420,True,False,False,South East
S813004,C100966,MKT2028,2025-04-15 10:36:55,Desktop,Paid Search,3,257,True,False,False,North West
S813005,C101316,MKT2032,2025-02-19 17:53:58,Mobile,Paid Search,6,32,True,False,False,South South
S813006,C102119,,2025-10-02 01:23:18,phone,Referral,3,317,False,False,False,South South
S813007,C100466,MKT2027,2025-10-13 21:11:12,Mobile,Paid Search,4,171,False,False,False,South West
S813008,C101253,MKT2035,2025-06-24 20:30:27,Desktop,Paid Search,5,336,False,False,False,South South
S813009,C101760,,2025-07-25 09:24:35,Mobile,Organic,3,437,True,False,False,South East 
S813010,C100401,,2025-07-31 01:43:43,Mobile,Email,4,291,True,True,False,South West
S813011,C100260,MKT2028,2025-10-18 21:36:33,Mobile,Paid Search,7,82,True,True,False,South South
S813012,C101124,,2025-05-10 10:10:58,Mobile,Email,7,18,False,False,False,North West
S813013,C100593,,2025-10-26 17:17:01,Mobile,Email,5,59,False,False,False,North Central
S813014,C101636,MKT2030,"Jul 06, 2025",Desktop,Display,5,101,False,False,False,South South
S813015,C100607,MKT2020,2025-03-31 07:27:56,Mobile,Email,6,478,False,True,False,South West
S813016,C101858,,2025-07-11 21:11:20,Mobile,Referral,3,188,True,False,False,North Central
S813017,C101274,MKT2035,04/05/2025,Mobile,Paid Search,10,221,False,True,False,South West
S813018,C102229,MKT2002,2025-04-24 18:26:30,Desktop,Paid Search,9,294,False,True,True,South-South
S813019,C101029,MKT2005,"Jan 30, 2025",Mobile,Paid Social,8,92,False,False,False,South South
S813020,C101385,,2025-08-30 16:07:33,Desktop,Direct,4,254,False,False,False,North Central
S813021,C101169,MKT2029,2025-03-30 01:59:30,Mobile,Paid Search,2,149,False,False,False,South South
S813022,C100201,MKT2017,2025/11/30,Desktop,Paid Social,3,214,False,False,False,South West
S813023,C101261,,"Oct 24, 2025",Mobile,Direct,5,7201,False,True,False,South West
S813024,C101776,MKT2000,"Mar 29, 2025",Tablet,Paid Social,5,268,False,False,False,North West
S813025,C101630,MKT2011,2025-02-06 21:13:30,Desktop,Email,6,154,False,True,True,North Central
S813026,C102111,MKT2032,2025-07-26 07:46:08,Mobile,Paid Search,2,280,False,False,False,North West
S813027,C100725,MKT2035,2025-01-14 04:59:44,Mobile,Paid Search,4,270,False,True,True,South West
S813028,C101527,MKT2019,2025-04-01 12:16:52,Desktop,Paid Social,5,413,True,False,False,South West
S813029,C101094,MKT2002,2025-05-18 15:57:16,Mobile,Paid Search,4,64,False,True,True,South South
S813030,C101146,,10-17-2025,Mobile,Email,3,345,True,False,False,South South
S813031,C100890,MKT2033,2025-08-06 14:41:42,Desktop,Display,3,426,False,True,False,South West
S813032,C101101,MKT2030,2025-07-18 06:13:40,Desktop,Display,4,375,False,False,False,South West
S813033,C101226,MKT2000,2025-06-02 12:44:57,Tablet,Paid Social,4,282,False,True,False,North West
S813034,,MKT2011,2025-06-16 10:39:59,Mobile,Email,2,8,True,False,False,South West
S813035,C100266,MKT2021,2025-06-14 00:40:26,Mobile,Affiliate,6,451,False,False,False,South East
S813036,C101915,MKT2005,2025-08-07 04:52:49,Mobile,Paid Social,6,206,False,True,True,North West
S813037,C101608,,2025-12-16 05:16:43,Mobile,Direct,7,281,False,True,False,South West
S813038,C100286,MKT2013,2025-01-21 02:07:41,Mobile,Paid Social,5,130,False,False,False,North West
S813039,C101414,,2025-01-24 19:15:11,Desktop,Referral,4,188,True,False,False,South West
S813040,C101478,MKT2006,2025-06-05 07:09:21,Mobile,Paid Social,5,360,False,False,False,North Central
S813041,C100946,,2025-09-03 11:33:44,Mobile,Email,3,186,False,False,False,South West
S813042,C101038,MKT2007,2025-05-14 18:13:02,Tablet,Influencer,6,151,False,True,False,South West
S813043,C101037,MKT2014,2025-11-02 06:29:53,Mobile,Paid Search,5,83,False,True,False,South West
S813044,C101265,MKT2000,2025-10-22 01:26:44,Mobile,Paid Social,5,516,True,False,False,South East
S813045,C101563,,2025-01-27 01:10:26,Mobile,Referral,3,101,False,False,False,South South
S813046,C102371,MKT2013,2025-03-12,Mobile,Paid Social,11,275,False,True,False,South South
S813047,C100559,,2025/10/21,Mobile,Email,5,492,False,True,False,South West
S813048,C100782,MKT2004,06-01-2025,Desktop,Affiliate,1,117,False,True,False,North West
S813049,C101375,MKT2013,2025-02-01 18:11:28,Mobile,Paid Social,6,335,False,False,False,South East
S813050,C101974,MKT2013,2025-08-02,Tablet,Paid Social,8,234,False,True,True,North Central
S813051,C101062,MKT2003,28/12/2025,Mobile,Email,7,297,False,True,True,North Central
S813052,C101591,MKT2017,2025/05/21,Mobile,Paid Social,7,98,False,False,False,North Central
S813053,C101456,,2025-03-06 12:37:34,Mobile,Direct,6,164,False,False,False,North West
S813054,C100638,,2025-03-29 01:02:08,Mobile,Direct,5,70,False,False,False,South South
S813055,C101258,MKT2023,06-13-2025,Desktop,Email,4,459,False,False,False,North West
S813056,C101234,MKT2014,2025-09-23 20:54:56,Mobile,Paid Search,9,82,False,True,False,South East
S813057,C101496,MKT2022,2025-06-17 01:37:47,Mobile,Email,4,111,True,True,False,South East
S813058,C102191,MKT2018,2025-05-23 11:27:44,Mobile,Paid Social,3,379,True,True,False,South South
S813059,C102313,,2025-08-19 04:59:42,Mobile,Referral,5,255,True,False,False,North West
S813060,C100483,MKT2031,11-18-2025,Desktop ,Paid Social,8,139,False,True,True,North Central
S813061,C100926,MKT2019,2025-05-20 03:06:35,Desktop,Paid Social,6,321,True,False,False,North West
S813062,C101624,MKT2035,2025-02-05 14:37:27,Desktop,Paid Search,2,157,1,False,False,North Central
S813063,C100199,MKT2011,2025-02-16 03:15:45,Mobile,Email,7,271,False,False,False,South South
S813064,C100697,MKT2011,2025-10-18 18:34:17,Mobile,Email,3,434,False,False,False,North Central
S813065,C102019,MKT2019,2025-06-11 05:55:02,Desktop,Paid Social,ten,351,False,False,False,South West
S813066,C100283,MKT2000,2025-02-10 14:34:26,Mobile,Paid Social,4,170,False,False,False,South West
S813067,C100758,,"Nov 24, 2025",Mobile,Email,5,256,True,False,False,South South
S813068,C101567,MKT2024,06-29-2025,Desktop,Influencer,8,324,False,True,True,South South
S813069,C102187,MKT2002,2025-11-15 06:42:26,Desktop,Paid Search,6,132,False,False,False,South South
S813070,C102076,MKT2004,"Aug 17, 2025",Mobile,Affiliate,6,25,True,True,False,North Central
S813071,C100114,MKT2030,2025-06-18 10:24:40,Mobile,Display,3,310,True,False,False,South East
S813072,C101111,,2025-03-15 09:10:53,Desktop,Email,5,219,True,True,False,South West
S813073,C100634,MKT2006,2025-12-15 22:21:38,Desktop,Paid Social,4,112,True,False,False,South East
S813074,C100565,MKT2009,2025-12-03 02:57:42,Mobile,Influencer,3,183,True,False,False,North West
S813075,C101703,,"Aug 24, 2025",Desktop,Referral,4,196,False,False,False,North West
S813076,C101014,,2025-05-19 15:23:32,Mobile,Direct,5,49,False,False,False,South West
S813077,C101939,MKT2029,2025-04-07 14:41:40,Tablet,Paid Search,5,159,True,False,False,South South
S813078,C101858,,2025-12-16 00:16:47,Mobile,Organic,6,365,False,False,False,North Central
S813079,C101232,MKT2009,2025-02-24 20:16:54,Mobile,Influencer,3,353,False,True,True,South West
S813080,C100053,MKT2033,2025-01-25,Mobile,Display,4,388,False,False,False,South West
S813081,C100625,MKT2009,2025-09-16 12:39:50,Mobile,Influencer,4,353,False,False,False,North Central
S813082,C102000,MKT2003,2025-09-24 00:29:30,Mobile,Email,4,282,True,False,False,South South
S813083,C101541,MKT2005,2025-06-12 23:56:40,Mobile,Paid Social,4,8,True,False,False,South West
S813084,C101117,,2025-01-06 02:15:46,Mobile,Direct,7,74,True,False,False,North West
S813085,C101997,MKT2017,2025-04-26 18:10:57,Mobile,Paid Social,3,263,False,False,False,North Central
S813086,C100014,MKT2013,2025-08-24 03:15:04,Mobile,Paid Social,3,226,False,True,False,North Central
S813087,C100871,MKT2005,2025-04-20 22:24:51,Desktop,Paid Social,7,149,False,True,True,South West
S813088,C101507,MKT2005,2025-01-08 11:41:20,Mobile,Paid Social,7,265,True,False,False,South South
S813089,C102000,MKT2020,2025-02-01 07:28:39,Mobile,Email,8,52,False,True,False,South South
S813090,C100288,,2025-08-30 04:43:49,Mobile,Referral,8,284,False,True,True,South West
S813091,C101423,MKT2011,2025-02-17 16:57:11,Mobile,Email,5,308,False,False,False,North West
S813092,C100534,MKT2025,2025-12-06 01:15:20,Mobile,Paid Social,5,82,True,False,False,North Central
S813093,C101905,MKT2031,02/01/2025,Mobile,Paid Social,7,245,False,False,False,North West
S813094,C102206,,2025-05-12 08:04:29,Mobile,Direct,5,299,False,False,False,South South
S813095,C101553,MKT2014,"Jan 25, 2025",Mobile,Paid Search,1,346,False,False,False,South West
S813096,C101875,MKT2031,23/07/2025,Mobile,Paid Social,4,356,False,False,False,South South
S813097,C100024,MKT2021,11-20-2025,Mobile,Affiliate,5,265,False,False,False,North Central
S813098,C101952,MKT2028,2025-01-16 13:30:41,Desktop,direct,7,46,False,True,False,South East
S813099,C101541,MKT2025,2025-03-05 01:50:16,Mobile,Paid Social,6,8,False,True,False,South West
S813100,C101772,MKT2013,2025-01-10 00:59:10,Mobile,Paid Social,6,322,False,False,False,South South
S813101,C100981,MKT2013,2025-09-10 17:37:16,Tablet,Paid Social,4,281,False,True,True,South South
S813102,C101070,MKT2021,2025-07-26 11:36:20,Mobile,Affiliate,4,8,False,False,False,South West
S813103,C102015,MKT2001,2025-04-05 08:19:57,Tablet,Paid Search,11,391,False,True,False,South West
S813104,C100841,MKT2035,2025-06-04 17:36:45,Mobile,Paid Search,4,36,False,False,False,South West
S813105,C101093,MKT2020,2025-02-07 12:34:12,Mobile,Email,2,218,False,False,False,South South
S813106,C100028,MKT2023,2025-02-13 08:35:05,Mobile,Email,6,279,True,False,False,North West
S813107,C100562,MKT2004,2025-06-02 02:29:13,Tablet,Affiliate,8,359,False,True,False,North Central
S813108,C100554,MKT2015,2025-10-14 05:01:00,Mobile,Paid Search,8,309,False,True,False,North Central
S813109,C101621,MKT2020,2025-06-15 06:00:27,Mobile,Email,5,434,False,False,False,North Central
S813110,C102018,,2025-12-04 20:05:13,Mobile,Organic,7,254,True,False,False,South South
S813111,C100237,MKT2022,2025-11-13 09:15:55,Mobile,Email,6,345,False,False,False,South West
S813112,C100177,MKT2017,2025-09-17 07:22:37,Tablet,Paid Social,8,207,False,True,False,South South
S813113,C102362,MKT2004,2025-03-03 10:18:26,Mobile,Affiliate,2,240,False,False,False,South West
S813114,C100433,MKT2014,2025-12-22 15:50:59,Mobile,Paid Search,8,303,True,True,True,South South
S813115,C101932,MKT2034,2025-08-17 04:44:04,Desktop,Paid Social,2,199,False,False,False,North Cntrl
S813116,C100648,MKT2005,04-24-2025,Mobile,Paid Social,6,95,True,False,False,South South
S813117,C100425,MKT2008,2025-08-11 18:30:04,Mobile,Paid Social,4,149,False,False,False,South South
S813118,C100559,MKT2021,2025-07-15 20:50:31,Mobile,Affiliate,8,81,True,False,False,South West
S813119,C100523,MKT2033,2025-02-20 15:14:51,Desktop,Display,3,200,True,False,False,South South
S813120,C100412,MKT2025,2025-08-21,Mobile,Paid Social,4,182,True,False,False,South South
S813121,C100047,MKT2024,2025-03-16 10:57:27,Mobile,Influencer,6,8,False,True,False,North Central
S813122,C101442,MKT2017,2025-04-11 02:44:10,Mobile,Paid Social,4,293,False,True,True,North West
S813123,C102320,MKT2004,2025-07-26 18:53:06,Desktop,Affiliate,8,98,False,True,False,South West
S813124,C102071,MKT2004,2025-05-28 01:31:20,Mobile,Affiliate,5,347,False,False,False,South South
S813125,C100378,,2025-01-14 23:13:34,Mobile,Email,7,302,False,True,True,South West
S813126,C101324,MKT2029,2025-04-08 11:44:49,Mobile,Paid Search,5,118,False,False,False,North Central
S813127,C100919,MKT2007,2025-05-02 17:12:37,Mobile,Influencer,4,451,False,False,False,North Central
S813128,C101345,MKT2032,09-09-2025,Mobile,Paid Search,4,8,False,False,False,South West
S813129,C101257,MKT2000,2025-12-26 08:57:59,Mobile,Paid Social,6,196,False,True,False,North Central
S813130,C100629,MKT2024,2025-02-26 00:47:32,Mobile,Influencer,8,111,True,True,False,North West
S813131,C102251,MKT9999,2025-07-14 03:27:24,Mobile,Paid Social,3,244,True,False,False,South West
S813132,C102078,MKT2020,2025-10-30 17:06:54,Desktop,Email,7,251,True,False,False,South West
S813133,C102017,MKT2031,2025-08-10 07:07:45,Mobile,Paid Social,8,8,False,False,False,South South
S813134,C102151,MKT2008,2025-10-19 04:58:25,Desktop,Paid Social,5,412,False,True,True,North West
S813135,C100096,MKT2020,2025-11-04 04:11:17,Mobile,Email,6,128,False,True,False,North West
S813136,C100593,,2025-11-30 05:25:03,Mobile,Direct,3,345,True,False,False,North Central
S813137,C100690,MKT2018,2025-01-27,Desktop,Paid Social,8,230,False,True,True,South West
S813138,C100073,MKT2007,2025-03-25 05:42:03,Mobile,Influencer,5,56,False,True,True,South West
S813139,C100598,MKT2002,2025-05-13 06:49:34,Mobile,Paid Search,6,238,False,False,False,South West
S813140,C100200,,2025-10-08 05:46:32,Mobile,Email,7,99999,True,True,True,North West
S813141,C100784,MKT2020,"Dec 24, 2025",Mobile,Email,4,41,False,True,True,South East
S813142,C102062,MKT2023,2025-01-19 11:49:22,Mobile,Email,7,168,True,False,False,South West
S813143,C101976,MKT2019,2025-08-30 20:58:27,Desktop,Paid Social,5,300,False,True,False,South South
S813144,C100568,,2025-09-30 11:35:03,Mobile,Organic,6,65,True,True,True,South West
S813145,C100716,MKT2003,2025-06-02 07:40:49,Desktop,Email,3,237,True,True,False,South East
S813146,C102003,MKT2015,2025-01-17 16:08:31,Mobile,Paid Search,4,174,True,False,False,North West
S813147,C101785,MKT2033,08/10/2025,Mobile,Display,9,132,False,False,False,North Central
S813148,C101802,MKT2027,2025-05-20 08:23:20,Mobile,Paid Search,5,153,False,False,False,North West
S813149,C101828,MKT2011,2025-09-09 10:03:12,Mobile,Email,3,246,True,False,False,South West
S813150,C102031,MKT2029,"Jan 15, 2025",Mobile,Paid Search,9,352,True,False,False,South South
S813151,C100058,MKT2023,2025-06-17,Mobile,Email,10,74,False,True,False,South West
S813152,C102375,MKT2034,2025-04-21 13:34:39,Mobile,Paid Social,4,365,False,False,False,South South
S813153,C100123,MKT2000,2025-12-05 20:36:01,Desktop,Paid Social,3,46,False,False,False,North West
S813154,C101775,MKT2011,2025-06-04 12:25:26,Desktop,Email,7,218,True,False,False,North Central
S813155,C101837,MKT2024,2025-09-18 22:08:11,Mobile,Influencer,8,250,False,True,False,South East
S813156,C100338,MKT2027,07-01-2025,Tablet,Paid Search,7,272,False,True,True,South West
S813157,C101117,,2025/05/08,Desktop,Email,6,71,True,True,False,North West
S813158,C100421,MKT2027,2025-06-03 17:18:46,Mobile,Paid Search,6,352,False,False,False,North Central
S813159,C100565,MKT2016,2025-08-21 04:42:28,Mobile,Email,5,8,False,True,True,North West
S813160,C101782,MKT2024,2025-12-12 03:30:25,Mobile,Influencer,5,602,True,False,False,South East
S813161,C100930,MKT2030,09/02/2025,Mobile,Display,5,354,True,False,False,South South
S813162,C101002,MKT2031,2025-02-18 15:23:19,Mobile,Paid Social,8,109,False,False,False,South South
S813163,C100054,MKT2015,09-05-2025,Mobile,Paid Search,5,354,False,False,False,South South
S813164,C100712,MKT2028,03-23-2025,Mobile,Paid Search,9,161,False,False,False,South West
S813165,C101488,,2025-03-05 17:46:23,Mobile,Referral,5,199,0,False,False,South West
S813166,C102047,MKT2013,04-19-2025,Mobile,Paid Social,6,45,True,True,True,North West
S813167,C100634,MKT2027,2025-01-02 16:26:13,Mobile,Paid Search,8,327,False,True,False,South East
S813168,C100442,MKT2030,06-28-2025,Mobile,Display,5,265,False,True,False,North Central
S813169,C100164,,2025-01-02 10:37:15,Mobile,Organic,5,101,False,False,False,North West
S813170,C100226,,05-04-2025,Mobile,Organic,5,257,False,True,True,South West
S813171,C100904,MKT2009,2025-08-08 19:51:30,Desktop,Influencer,8,8,False,False,False,North West
S813172,C102343,MKT2007,2025-04-07 12:53:49,Mobile,Influencer,12,310,False,True,False,South South
S813173,C101263,,2025-06-21,Mobile,Direct,2,89,False,False,False,South South
S813174,C100883,,"Oct 03, 2025",Tablet,Email,10,50,False,True,False,South West
S813175,C100454,MKT2006,2025-08-17 01:59:50,Mobile,Paid Search ,5,321,True,True,False,South East
S813176,C102124,MKT2035,2025-08-10 19:48:11,Mobile,Paid Search,1,25,True,False,False,North Central
S813177,C101899,MKT2009,2025-09-10 23:28:37,Mobile,Influencer,3,188,False,False,False,South West
S813178,C101272,,2025/10/26,Mobile,Referral,6,325,True,True,False,North Central
S813179,C101475,MKT2005,2025-02-24 14:02:06,Mobile,Paid Social,8,364,False,True,False,South South
S813180,C102225,MKT2029,2025-01-01 13:53:05,Mobile,Paid Search,1,311,True,False,False,South West
S813181,C100054,MKT2026,09-20-2025,Mobile,Paid Search,7,150,False,False,False,South South
S813182,C100090,,2025/05/29,Mobile,Email,4,71,False,False,False,South East
S813183,C100405,MKT2011,2025-12-12 15:44:57,Mobile,Email,5,358,False,False,False,N Central
S813184,C101659,,2025-09-09 00:58:24,Mobile,Direct,9,136,False,False,False,South West
S813185,C100024,MKT2014,2025-04-13 00:59:55,Mobile,Paid Search,8,186,False,True,True,North Central
S813186,C101047,MKT2013,2025-06-12 05:49:38,Mobile,Paid Social,7,69,False,True,True,South South
S813187,C100652,MKT2013,2025-11-15 03:52:22,Tablet,Paid Social,5,298,False,True,False,South West
S813188,C102228,MKT2009,2025-01-31 02:30:20,Desktop,Influencer,6,456,False,True,True,South West
S813189,C101850,MKT2031,2025-12-28 09:15:00,Tablet,Paid Social,10,124,False,False,False,North West
S813190,C100410,MKT2012,02-26-2025,Mobile,Affiliate,4,8,False,False,False,South South
S813191,C100823,MKT2002,2025-03-06 08:11:55,Desktop,Paid Search,3,532,True,False,False,North West
S813192,C100121,MKT2019,2025-12-13 18:15:01,Mobile,Paid Social,5,225,True,False,False,North Cntrl
S813193,C100602,,2025-12-02 01:13:06,Mobile,Referral,6,337,False,True,True,South West
S813194,C101135,MKT2032,"Oct 21, 2025",Desktop,Paid Search,2,310,True,False,False,South West
S813195,C100638,MKT2014,2025-04-06 17:05:29,Mobile,Paid Search,5,219,False,False,False,South South
S813196,C100082,,2025-07-10 09:05:56,Mobile,Direct,7,256,False,False,False,South West
S813197,C100191,MKT2004,09-26-2025,Tablet,Affiliate,4,119,False,True,False,South South
S813198,C100226,,06/11/2025,Mobile,Organic,6,128,False,False,False,South West
S813199,C100207,MKT2011,2025-10-08 17:13:54,Mobile,Email,4,424,False,False,False,North West
S813200,C101782,MKT2026,2025-07-21 21:37:23,Tablet,Paid Search,8,266,False,True,False,South East
S813201,C100539,MKT2013,2025-08-15 08:23:20,Desktop,Paid Social,3,113,False,True,True,South East
S813202,C100468,MKT2030,2025-11-09 14:19:09,Mobile,Display,4,446,True,False,False,South West
S813203,C102169,MKT2026,2025-02-10 16:34:21,Desktop,Paid Search,7,203,True,False,False,South West
S813204,C100980,,2025-01-04 17:16:31,Mobile,Email,7,423,False,False,False,North Central
S813205,C100762,,2025-02-11 09:17:14,Mobile,Organic,6,428,False,False,False,South South
S813206,C100557,,2025-09-16 22:45:52,Mobile,Direct,7,190,False,True,False,North Central
S813207,C101034,,2025-02-09 19:13:57,Mobile,Referral,7,235,True,True,False,South West
S813208,C101613,,2025-03-24 21:03:08,Desktop,Referral,5,182,False,False,False,South-West
S813209,C101899,MKT2027,2025-01-02 04:42:10,Desktop,Paid Search,4,284,True,False,False,South West
S813210,C101732,MKT2014,2025-09-05 01:42:04,Tablet,Paid Search,6,38,False,False,False,South South
S813211,C101352,,2025-05-12 10:19:16,Desktop,Email,5,170,False,False,False,North Central
