lead_id,customer_id,campaign_id,lead_date,lead_source,landing_page,discount_offered_pct,lead_score,observed_region,converted_30d,conversion_date,acquisition_cost_usd,discount_pct,age,gender,income_band,loyalty_tier,avg_pages_viewed,avg_time_on_site,total_add_to_cart,total_checkout_started,total_sessions,total_revenue,preferred_device,predicted_prob,priority_tier
L504548,C100565,MKT2011,2025-05-05,CRM,/promo-summer,5,20.0,North West,False,,4.44,5.0,99.0,male,Lower-Middle,platinum,5.571428571428571,179.0,4.0,3.0,14.0,124.87,mobile,0.3000393072842879,Medium
L504549,C100017,MKT2005,2025-03-11,Meta,/bundle-offer,5,45.0,South West,False,,USD 15.93,5.0,33.0,male,Upper-Middle,gold,6.0,305.42857142857144,3.0,0.0,7.0,0.0,desktop,0.4264281313077882,Medium
L504550,C100264,MKT2011,2025-04-27,CRM,/bundle-offer,10,31.0,South South,False,,1.0,10.0,18.0,female,Lower-Middle,silver,4.0,231.5,3.0,2.0,10.0,9.57,desktop,0.369285744265648,Medium
L504551,C102132,MKT2020,2025-05-14,CRM,/quiz,0,5.0,North West,False,,$10.19,0.0,23.0,female,Lower-Middle,silver,5.777777777777778,265.6666666666667,5.0,3.0,9.0,0.0,mobile,0.23175584249449585,Low
L504552,C101936,MKT2021,2025-12-18,Partner,/new-arrivals,10,49.0,South East,True,12-18-2025,9.3,10.0,39.0,male,Middle,gold,5.909090909090909,189.27272727272728,5.0,3.0,11.0,0.0,mobile,0.4502116791429819,Medium
L504553,C101800,MKT2034,10-03-2025,Meta,/quiz,10,26.0,South West,True,2025-10-11,$10.28,10.0,31.0,female,Low,bronze,6.0,295.6,4.0,3.0,10.0,0.0,mobile,0.3060279301755516,Medium
L504554,C102293,MKT2032,2025-11-07,Google,/bundle-offer,5,30.0,South South,True,2025-12-07,21.54,5.0,24.0,female,Lower-Middle,bronze,5.3,208.9,2.0,0.0,10.0,21.02,mobile,0.28192008657731665,Low
L504555,C101954,MKT2002,2025-01-29,Google,/landing-a,15,72.0,North Central,False,,21.51,15.0,32.0,male,Middle,silver,4.75,217.0,1.0,0.0,5.0,39.1,mobile,0.4241348252978075,Medium
L504556,C101567,MKT2022,07-29-2025,CRM,/quiz,15,23.0,South South,True,2025-08-16,10.47,15.0,22.0,female,Lower-Middle,silver,6.1,165.0,8.0,6.0,10.0,40.42,desktop,0.25295785295808204,Low
L504557,C100986,MKT2008,10/04/2025,Meta,/quiz,20,41.0,South South,False,,13.99,20.0,22.0,male,Upper-Middle,silver,5.75,318.375,4.0,1.0,8.0,88.51,mobile,0.3721624014450104,Medium
L504558,C100777,MKT2005,2025-02-18,Meta,/bundle-offer,10,44.0,South South,True,2025-03-19,12.04,10.0,42.0,female,Lower-Middle,silver,4.5,159.16666666666666,2.0,1.0,6.0,35.37,mobile,0.35287861992924086,Medium
L504559,C100638,MKT2015,2025-05-22,Google,/new-arrivals,10,26.0,South South,True,2025-05-27,$21.60,10.0,30.0,female,Middle,bronze,4.833333333333333,124.83333333333331,1.0,0.0,6.0,0.0,desktop,0.33627246450597686,Medium
L504560,C100663,MKT2021,2026-01-12,Partner,/new-arrivals,5,25.0,South West,False,,19.12,5.0,51.0,male,Upper-Middle,bronze,6.333333333333333,234.5,6.0,3.0,12.0,21.69,tablet,0.3683456476678156,Medium
L504561,C102384,MKT2030,2025-02-01,Programmatic,/promo-summer,20,51.0,South South,False,,10.81,20.0,18.0,male,Upper-Middle,silver,4.666666666666667,357.1666666666667,1.0,1.0,6.0,159.03,tablet,0.32763222685452886,Medium
L504562,C100926,MKT2016,"Jun 12, 2025",CRM,/quiz,5,37.0,North West,False,,1,5.0,34.0,female,Lower-Middle,bronze,5.0,210.0,0.0,0.0,5.0,0.0,desktop,0.3030704592500231,Medium
L504563,C101450,MKT2010,2025-05-28,Google,/landing-b,15,52.0,South West,True,2025-06-13,17,15.0,26.0,male,Lower-Middle,silver,5.4,252.1,5.0,2.0,10.0,135.99,desktop,0.4243460334161532,Medium
L504564,C100823,MKT2032,2025-10-21,Google,/quiz,10,40.0,North West,False,,19.89,10.0,40.0,female,High,silver,5.285714285714286,285.2857142857143,3.0,1.0,7.0,66.27000000000001,tablet,0.3482800382318917,Medium
L504565,C101330,MKT2000,"May 08, 2025",Meta,/landing-a,10,12.0,South East,False,2025-05-19,$8.94,10.0,19.0,female,Lower-Middle,bronze,5.857142857142857,276.57142857142856,3.0,1.0,7.0,48.66,mobile,0.26428441021325716,Low
L504566,C100942,MKT2004,2025-09-02,Partner,/new-arrivals,10,39.0,North Central,False,,USD 4.82,10.0,31.0,female,Middle,platinum,5.0,268.54545454545456,5.0,2.0,11.0,110.01,desktop,0.48608398579669276,Medium
L504567,C101032,MKT2005,2025-03-12,Meta,/landing-b,0,32.0,South East,False,,8.42,0.0,56.0,male,Lower-Middle,silver,5.777777777777778,167.0,5.0,4.0,9.0,0.0,phone,0.1847394476306239,Low
L504568,C100557,MKT2028,2025-10-14,Google,/landing-b,10,46.0,North Central,True,2025-10-27,USD 14.59,10.0,58.0,male,High,gold,5.4,197.3,6.0,2.0,10.0,133.23,desktop,0.45021121102907447,Medium
L504569,C102162,MKT2004,2025-09-03,Partner,/bundle-offer,10,24.0,North West,False,,7.7,10.0,38.0,female,Lower-Middle,silver,4.4,219.4,1.0,1.0,5.0,0.0,mobile,0.2659177217407141,Low
L504570,C101102,MKT2035,2025-12-02,Google,/promo-summer,0,48.0,South West,True,2025-12-31,13.82,0.0,18.0,male,Middle,silver,5.25,340.25,2.0,1.0,4.0,101.27,desktop,0.26451549721876144,Low
L504571,C100470,MKT2014,2025-11-09,Google,/landing-a,15,45.0,South West,True,2025-11-26,23.13,15.0,32.0,female,High,bronze,6.0,241.125,3.0,2.0,8.0,89.41,desktop,0.3807569241737514,Medium
L504572,C101230,MKT2018,2025-07-18,Meta,/new-arrivals,10,25.0,North Central,False,,16.41,10.0,41.0,female,Low,silver,5.2,163.6,1.0,1.0,5.0,247.75,mobile,0.29979447055540015,Low
L504573,C101186,MKT2002,2025-02-09,Google,/bundle-offer,10,46.0,North Central,True,2025-03-06,$17.25,10.0,36.0,female,Middle,bronze,6.0,149.4,2.0,0.0,5.0,0.0,tab,0.4212514906884174,Medium
L504574,C102216,MKT2017,2025-06-29,Meta,/new-arrivals,10,5.0,North West,False,,10.92,10.0,37.0,male,Low,bronze,5.428571428571429,201.42857142857144,2.0,1.0,7.0,46.8,desktop,0.1635100767038505,Low
L504575,C102202,MKT2012,2025-06-06,Partner,/landing-a,10,37.0,South West,True,"Jul 03, 2025",8.63,10.0,99.0,female,Middle,silver,5.0,213.75,1.0,1.0,8.0,43.71,mobile,0.2800887792521037,Low
L504576,C100326,MKT2031,2025-10-13,Meta,/landing-a,0,52.0,South West,False,,12.15,0.0,36.0,female,Upper-Middle,bronze,4.666666666666667,287.6666666666667,2.0,1.0,3.0,36.34,mobile,0.4373861265828799,Medium
L504577,C101123,MKT2005,2025-03-11,Meta,/bundle-offer,10,5.0,North Central,True,2025-03-23,15.03,10.0,49.0,female,Low,bronze,4.333333333333333,238.33333333333337,4.0,3.0,9.0,187.68,mobile,0.24214299399566608,Low
L504578,C101582,MKT2008,2025-04-01,partner,/landing-b,15,15.0,South South,False,,20.42,15.0,27.0,male,Middle,bronze,5.363636363636363,197.9090909090909,3.0,1.0,11.0,26.75,tablet,0.3063378741630377,Medium
L504579,C101448,MKT2016,2025-05-30,CRM,/bundle-offer,5,29.0,North West,True,2025/06/12,USD 3.30,5.0,25.0,non-binary,Middle,bronze,6.111111111111111,242.0,1.0,0.0,9.0,0.0,mobile,0.28651446339495373,Low
L504580,C101364,MKT2031,2025-10-20,Meta,/landing-b,15,34.0,South West,False,,14.36,15.0,20.0,male,Low,silver,5.166666666666667,262.8333333333333,2.0,0.0,6.0,76.41,mobile,0.32034307370041776,Medium
L504581,C100256,MKT2032,2025-10-25,Google,/landing-a,0,43.0,South South,True,2025-11-21,14.03,0.0,39.0,female,High,bronze,6.0,222.75,4.0,1.0,8.0,0.0,mobile,0.36592404949509666,Medium
L504582,C102339,MKT2008,19/03/2025,Meta,/promo-summer,15,41.0,South South,False,,12.46,15.0,37.0,female,Middle,bronze,5.833333333333333,247.33333333333337,3.0,2.0,6.0,51.599999999999994,tablet,0.33598688890262024,Medium
L504583,C100690,MKT2013,2025-03-23,Meta,/quiz,0,49.0,South West,False,,13.58,0.0,27.0,male,High,bronze,8.0,182.0,3.0,1.0,4.0,0.0,desktop,0.3581767825421474,Medium
L504584,C101977,MKT2002,28/01/2025,Google,/landing-a,0,53.0,South West,False,,USD 17.75,0.0,26.0,male,Middle,bronze,4.75,241.5,1.0,0.0,4.0,0.0,desktop,0.37171936622131624,Medium
L504585,C101728,MKT2002,2025-02-18,Google,/promo-summer,10,66.0,North Central,False,,6.25,10.0,35.0,non-binary,Low,gold,4.428571428571429,279.85714285714283,1.0,1.0,7.0,0.0,desktop,0.5362054406233556,Medium
L504586,C101158,MKT2000,2025-05-22,Meta,/bundle-offer,20,23.0,North Central,False,,11.91,20.0,45.0,male,Low,bronze,4.888888888888889,243.25,2.0,1.0,9.0,0.0,desktop,0.2832788375848483,Low
L504587,C100149,MKT2005,2025-02-21,Meta,/new-arrivals,0,28.0,South West,False,,14.22,0.0,27.0,male,Low,bronze,6.0,198.125,4.0,1.0,8.0,102.15,mobile,0.2885101670195919,Low
L504588,C101994,MKT2013,2025-02-25,Meta,/quiz,10,52.0,South South,True,2025-03-09,16.09,10.0,18.0,male,High,gold,4.2,200.2,0.0,0.0,5.0,0.0,desktop,0.5255382208771686,Medium
L504589,C100176,MKT2030,2025-01-20,Programmatic,/landing-a,5,19.0,South South,False,,16.2,5.0,37.0,female,Lower-Middle,bronze,5.5,264.0,3.0,1.0,8.0,155.20999999999998,mobile,0.2623983843450493,Low
L504590,C100474,MKT2006,2025-03-15,Meta,/landing-a,5,27.0,North West,False,,11.08,5.0,45.0,male,Lower-Middle,bronze,3.8333333333333335,239.1428571428571,3.0,1.0,7.0,0.0,desktop,0.2003179026462423,Low
L504591,C101732,MKT2034,2025-09-22,Meta Ads,/bundle-offer,10,62.0,South South,True,"Oct 04, 2025",15,10.0,30.0,male,Upper-Middle,gold,6.1,213.4,3.0,1.0,10.0,0.0,mobile,0.505944591433215,Medium
L504592,C101726,MKT2015,2025-06-06,Google,/quiz,20,32.0,North West,False,,22.31,20.0,18.0,male,Lower-Middle,silver,5.5,260.8333333333333,1.0,0.0,6.0,44.92,mobile,0.21812583051329343,Low
L504593,C101299,MKT2023,2025-08-10,CRM,/landing-a,5,8.0,South South,False,,$1.39,5.0,46.0,male,Lower-Middle,bronze,6.714285714285714,223.71428571428572,4.0,2.0,7.0,0.0,mobile,0.19911598636089897,Low
L504594,C100346,MKT2010,2025-05-28,Google,/new-arrivals,20,0.0,North Central,False,,15.76,20.0,25.0,female,Low,silver,5.333333333333333,277.0,4.0,2.0,6.0,0.0,mobile,0.27244420481625325,Low
L504595,C100051,MKT2008,2025-03-23,Meta,/landing-b,10,14.0,South South,True,2025-04-16,10.21,10.0,22.0,female,Middle,bronze,5.0,218.0,4.0,2.0,10.0,0.0,desktop,0.2997436974532909,Low
L504596,C100769,MKT2022,"Aug 22, 2025",CRM,/quiz,20,33.0,North Central,True,"Aug 23, 2025",4,20.0,36.0,male,Middle,platinum,5.555555555555555,277.0,2.0,2.0,9.0,31.55,mobile,0.45451106877776043,Medium
L504597,C101783,MKT2002,2025-02-01,Google,/quiz,10,36.0,North Central,True,2025-02-21,12.01,10.0,23.0,male,Upper-Middle,silver,6.714285714285714,272.57142857142856,4.0,2.0,7.0,0.0,tablet,0.36465842859147807,Medium
L504598,C101442,MKT2017,2025-06-08,Meta,/promo-summer,20,35.0,North West,True,2025-07-03,10.3,20.0,58.0,male,Low,silver,5.777777777777778,200.11111111111111,5.0,3.0,9.0,0.0,tablet,0.2926392566959535,Low
L504599,C100448,MKT2004,2025-09-03,Partner,/quiz,10,26.0,South South,False,,20.38,10.0,38.0,female,Low,bronze,6.166666666666667,292.75,5.0,3.0,12.0,0.0,desktop,0.22817628611258264,Low
L504600,C100753,MKT2006,2025-03-19,Meta,/promo-summer,10,28.0,South South,True,08/04/2025,11.94,10.0,21.0,female,Lower-Middle,silver,6.0,150.16666666666666,2.0,2.0,6.0,0.0,mobile,0.32160830063370005,Medium
L504601,C102045,MKT2020,2025-05-15,CRM,/new-arrivals,0,21.0,South East,True,2025/06/08,1.0,0.0,18.0,female,Middle,silver,6.166666666666667,194.75,6.0,3.0,12.0,117.88,desktop,0.3226475070707864,Medium
L504602,C100800,MKT2002,2025-01-30,Google,/bundle-offer,15,23.0,North Central,False,,15.87,15.0,31.0,male,Upper-Middle,bronze,5.5,255.5,3.0,1.0,8.0,0.0,mobile,0.32649402464445704,Medium
L504603,C101296,MKT2010,2025-05-07,Google,/landing-b,5,38.0,South East,False,,18.97,5.0,41.0,female,Middle,bronze,6.3,107.3,5.0,2.0,10.0,85.02,mobile,0.35401584903780786,Medium
L504604,C101776,MKT9999,2025-06-21,Meta,/bundle-offer,20,37.0,North West,True,2025-07-07,16,20.0,39.0,female,Low,platinum,5.857142857142857,159.14285714285714,2.0,1.0,7.0,0.0,mobile,0.4525375553343909,Medium
L504605,C102353,MKT2022,2025-08-02,email,/bundle-offer,0,67.0,North Central,False,,$2.80,0.0,47.0,male,Upper-Middle,silver,5.545454545454546,174.1818181818182,4.0,1.0,11.0,0.0,desktop,0.5592818947246497,Medium
L504606,C100689,MKT2028,2025-09-30,Google,/new-arrivals,5,18.0,South South,False,,$21.48,5.0,18.0,female,Low,silver,5.6,288.2,3.0,1.0,5.0,0.0,mobile,0.2849026023458421,Low
L504607,C100033,MKT2005,2025-02-26,Meta,/bundle-offer,10,24.0,South West,False,,$13.02,10.0,20.0,female,Lower-Middle,bronze,6.2,190.6,2.0,1.0,10.0,45.52,mobile,0.24758490768887917,Low
L504608,C102226,MKT2023,2025-08-06,CRM,/bundle-offer,15,80.0,South South,True,2025/08/18,1.0,15.0,29.0,male,Upper-Middle,platinum,5.75,291.0,4.0,2.0,4.0,25.57,desktop,0.6712562343196339,High
L504609,C101155,MKT2026,2025-09-08,Google,/landing-a,15,17.0,North West,False,,10,15.0,21.0,male,Low,gold,6.875,280.5,7.0,4.0,8.0,10.0,tablet,0.19112983062943514,Low
L504610,C100432,MKT2004,2025-09-03,Partner,/bundle-offer,0,21.0,South South,False,,$5.03,0.0,33.0,male,Low,silver,4.0,150.0,0.0,0.0,6.0,29.93,mobile,0.3790746382083831,Medium
L504611,C101375,MKT2025,2025-08-17,Meta,/bundle-offer,10,5.0,South East,False,,$16.25,10.0,33.0,female,Lower-Middle,bronze,5.5,208.9,2.0,2.0,10.0,22.68,tablet,0.2361107213361014,Low
L504612,C100190,MKT2015,2025-06-08,Google,/promo-summer,0,41.0,South West,True,2025-06-30,17.26,0.0,26.0,female,Middle,silver,6.0,244.8571428571429,4.0,4.0,7.0,0.0,mobile,0.34490467946074027,Medium
L504613,C101680,MKT2035,2025-12-14,Google,/landing-b,0,36.0,North Central,False,,23.15,0.0,45.0,male,Middle,bronze,6.333333333333333,285.5,1.0,1.0,6.0,0.0,mobile,0.32395458574345337,Medium
L504614,C102333,MKT2010,2025-05-23,Google,/promo-summer,0,77.0,South West,False,,10.91,0.0,32.0,male,Low,platinum,5.5,259.375,3.0,2.0,8.0,29.27,mobile,0.6220415639647221,High
L504615,C101856,MKT2004,2025-09-03,Partner,/landing-a,5,37.0,South West,False,,$9.31,5.0,40.0,female,Lower-Middle,bronze,5.428571428571429,260.0,3.0,1.0,7.0,36.53,mobile,0.29996357667817913,Low
L504616,C101350,MKT2034,2025/10/27,Meta,/new-arrivals,10,42.0,North West,False,,23.61,10.0,30.0,male,Middle,gold,6.076923076923077,148.3846153846154,6.0,5.0,13.0,1263.7,desktop,0.36358913035760654,Medium
L504617,C101177,MKT2000,2025-06-01,Meta,/landing-b,20,17.0,North Central,False,,9.98,20.0,39.0,female,Low,bronze,5.5,146.875,3.0,2.0,8.0,84.08,tablet,0.2770911449910885,Low
L504618,C101892,MKT2025,2025-08-24,Meta,/bundle-offer,15,5.0,North West,False,,6.35,15.0,37.0,female,Low,bronze,6.111111111111111,151.66666666666666,6.0,4.0,9.0,0.0,mobile,0.1504205015399813,Low
L504619,C101619,MKT2026,31/08/2025,Google,/quiz,15,43.0,North Central,True,08-31-2025,14.8,15.0,22.0,male,Lower-Middle,gold,5.6,148.4,2.0,1.0,5.0,124.29,mobile,0.3908358639502584,Medium
L504620,C101680,MKT2005,22/02/2025,Meta,/quiz,5,5.0,North Central,False,,$15.29,5.0,45.0,male,Middle,bronze,6.333333333333333,285.5,1.0,1.0,6.0,0.0,mobile,0.2879725878014091,Low
L504621,C101388,MKT2015,2025-05-21,creator ,/promo-summer,0,28.0,North Central,True,2025-06-04,16,0.0,35.0,male,Middle,silver,6.4,154.0,4.0,1.0,5.0,0.0,mobile,0.3632757987033104,Medium
L504622,C100957,MKT2016,2025-06-03,CRM,/bundle-offer,0,67.0,South South,False,,5.05,0.0,40.0,male,Lower-Middle,platinum,6.0,167.44444444444446,3.0,1.0,9.0,18.21,mobile,0.43132057767603826,Medium
L504623,C100449,MKT2000,2025-05-07,Meta,/quiz,15,39.0,North West,True,2025-05-09,10.03,15.0,26.0,female,Low,gold,5.428571428571429,249.0,4.0,1.0,7.0,0.0,mobile,0.3149821178994968,Medium
L504624,C100412,MKT2023,2025-09-02,CRM,/promo-summer,15,25.0,South South,False,,$3.62,15.0,38.0,female,Middle,bronze,5.0,256.45454545454544,3.0,1.0,11.0,0.0,mobile,0.3377113257428753,Medium
L504625,C101201,MKT2011,2025-04-25,CRM,/landing-b,20,37.0,North West,False,,4.74,20.0,37.0,female,Middle,silver,6.6,309.6,3.0,3.0,5.0,0.0,mobile,0.34077985061055693,Medium
L504626,C101366,MKT2013,2025-04-10,Meta,/new-arrivals,0,25.0,South South,False,,18.92,0.0,38.0,female,Upper-Middle,bronze,5.4,239.6,2.0,0.0,5.0,46.49,mobile,0.3545788701403075,Medium
L504627,C102019,MKT2030,2025/02/06,Programmatic,/landing-a,15,10.0,South West,False,,$7.39,15.0,22.0,male,Lower-Middle,bronze,4.818181818181818,250.16666666666663,2.0,0.0,12.0,0.0,mobile,0.22124401874128244,Low
L504628,C101765,MKT2026,2025-08-28,Google,/landing-b,5,29.0,South West,False,,25.34,5.0,36.0,male,Low,gold,5.6923076923076925,254.69230769230768,5.0,4.0,13.0,135.66,mobile,0.29268764750734877,Low
L504629,C100701,MKT2010,2025-05-20,Google,/bundle-offer,10,20.0,South East,False,,17.12,10.0,39.0,female,Upper-Middle,bronze,5.428571428571429,185.1428571428571,4.0,1.0,7.0,0.0,tablet,0.3449475019590041,Medium
L504630,C101557,MKT2000,2025-05-04,Meta,/quiz,10,64.0,South West,False,,20.17,10.0,33.0,female,High,silver,6.090909090909091,281.27272727272725,6.0,1.0,11.0,0.0,desktop,0.47522194502647985,Medium
L504631,C100648,MKT2020,07-21-2025,CRM,/promo-summer,10,72.0,South South,False,,9,10.0,48.0,male,Lower-Middle,gold,4.777777777777778,239.66666666666663,3.0,1.0,9.0,0.0,mobile,0.3902756830691633,Medium
L504632,C101586,MKT2018,27/06/2025,Meta,/quiz,10,24.0,South South,True,2025-06-30,10.84,10.0,19.0,male,Middle,bronze,5.333333333333333,229.66666666666663,2.0,1.0,3.0,0.0,mobile,0.2837491837389594,Low
L504633,C102313,MKT2024,2025-08-23,Creator,/promo-summer,0,6.0,North West,False,,29.63,0.0,30.0,male,Low,silver,5.333333333333333,159.33333333333334,1.0,0.0,3.0,63.4,tab,0.14463190182943358,Low
L504634,C101179,MKT2027,2025/04/27,Google,/quiz,0,25.0,North Central,False,,16.68,0.0,18.0,female,Upper-Middle,gold,5.0,236.6,1.0,0.0,5.0,0.0,mobile,0.35262016771801125,Medium
L504635,C102302,MKT2006,2025-02-28,Meta,/landing-b,20,28.0,South West,False,,13.47,20.0,29.0,female,Middle,bronze,7.142857142857143,283.85714285714283,4.0,3.0,7.0,0.0,mobile,0.3082098150554227,Medium
L504636,C100859,MKT2023,2025-08-08,CRM,/landing-b,10,38.0,South South,False,,7.68,10.0,30.0,female,Lower-Middle,bronze,5.75,148.125,4.0,4.0,8.0,210.68,tablet,0.39369516438838886,Medium
L504637,C100505,MKT2023,2025-08-14,CRM,/promo-summer,10,39.0,South East,False,,6.59,10.0,39.0,female,Upper-Middle,bronze,5.833333333333333,259.0,3.0,2.0,6.0,304.17,mobile,0.37001404565722273,Medium
L504638,C102025,,2025-12-07,Partner,/new-arrivals,0,18.0,South West,False,,$6.71,0.0,29.0,female,Lower-Middle,bronze,5.625,259.25,2.0,1.0,8.0,104.87,mobile,0.29009812905119636,Low
L504639,C101547,MKT2002,2025-01-24,Google,/landing-b,0,49.0,North West,False,,USD 12.71,0.0,35.0,male,Upper-Middle,silver,5.333333333333333,165.33333333333334,1.0,0.0,3.0,106.79,mobile,0.41234671861986705,Medium
L504640,C101119,MKT2001,2025-02-06,Google,/bundle-offer,0,51.0,South South,False,,14.44,0.0,34.0,female,Upper-Middle,silver,6.8,264.4,2.0,2.0,5.0,111.87,mobile,0.45617899895591424,Medium
L504641,C100745,MKT2021,2025-12-26,Partner,/bundle-offer,10,31.0,South West,False,,11.2,10.0,50.0,male,Lower-Middle,gold,5.230769230769231,195.92307692307693,6.0,3.0,13.0,153.57,mobile,0.2872344881978559,Low
L504642,C101946,MKT2005,2025-02-22,Meta,/quiz,10,13.0,South South,False,,13.36,10.0,43.0,male,Lower-Middle,silver,5.6,236.9,3.0,1.0,10.0,51.23,mobile,0.3070773657793248,Medium
L504643,C101430,MKT2012,2025-05-07,Partner,/quiz,0,54.0,South West,True,2025-05-28,14.99,0.0,38.0,female,High,bronze,5.6,307.8,2.0,2.0,5.0,127.77,desktop,0.4680210893062922,Medium
L504644,C100121,MKT2012,05-27-2025,Partner,/quiz,10,34.0,North Cntrl,True,2025-06-21,18.97,10.0,41.0,male,Upper-Middle,gold,5.923076923076923,278.2307692307692,4.0,2.0,13.0,128.14,mobile,0.42930705511994727,Medium
L504645,C100804,MKT2024,2025-08-08,Creator,/landing-a,5,14.0,North Central,True,2025-08-24,15.33,5.0,43.0,male,Low,silver,5.666666666666667,155.33333333333334,5.0,4.0,6.0,89.86,mobile,0.18873240374764164,Low
L504646,C102062,MKT2018,2025-07-14,Meta,/bundle-offer,5,59.0,South West,True,2025-07-25,10.94,5.0,26.0,female,High,silver,5.833333333333333,247.91666666666663,3.0,1.0,12.0,120.18,mobile,0.4372229980399082,Medium
L504647,C100115,MKT2027,"Apr 17, 2025",Google,/bundle-offer,20,61.0,South South,False,,10.96,20.0,33.0,female,Lower-Middle,bronze,6.333333333333333,266.25,0.0,0.0,4.0,13.9,mobile,0.4459753658432962,Medium
L504648,C101290,MKT2019,2025-07-30,Meta,/landing-a,15,34.0,South West,False,,19.37,15.0,120.0,female,Middle,bronze,5.714285714285714,184.71428571428572,2.0,1.0,7.0,0.0,mobile,0.17001925883343377,Low
L504649,C100370,MKT2031,2025-10-19,Meta,/promo-summer,15,53.0,South South,False,,15.69,15.0,33.0,male,Upper-Middle,silver,4.636363636363637,304.9,3.0,1.0,11.0,89.68,mobile,0.4475111794408686,Medium
L504650,C101856,MKT2016,2025-06-02,CRM,/landing-b,0,31.0,South West,True,2025-06-13,2.0,0.0,40.0,female,Lower-Middle,bronze,5.428571428571429,260.0,3.0,1.0,7.0,36.53,mobile,0.31577858246222457,Medium
L504651,C102030,MKT2025,2025-08-22,Meta,/landing-a,10,20.0,South South,True,2025-09-15,17.81,10.0,35.0,female,Lower-Middle,silver,4.25,270.625,3.0,0.0,8.0,0.0,mobile,0.33535534340962053,Medium
L504652,C101705,MKT2008,2025-04-05,Meta,/bundle-offer,0,22.0,South West,True,2025-04-22,20,0.0,20.0,non-binary,Upper-Middle,bronze,6.4,259.0,0.0,0.0,5.0,0.0,mobile,0.3270639448589757,Medium
L504653,C100133,MKT2012,2025-05-15,Partner,/new-arrivals,0,29.0,South West,True,2025-05-17,5.36,0.0,29.0,female,Lower-Middle,silver,5.333333333333333,195.55555555555551,3.0,2.0,9.0,77.14,mobile,0.3248738964795687,Medium
L504654,C101416,MKT2012,2025-06-07,Partner,/promo-summer,10,21.0,South West,True,2025-06-24,9.33,10.0,38.0,female,Low,silver,6.0,221.66666666666663,4.0,1.0,12.0,74.28999999999999,mobile,0.30232405200656126,Medium
L504655,C102013,MKT2026,2025-09-09,Google,/promo-summer,20,38.0,South East,False,,16.24,20.0,0.0,male,Middle,gold,4.181818181818182,192.72727272727272,3.0,1.0,11.0,70.62,mobile,0.4527480477481021,Medium
L504656,C102083,MKT2014,2025-10-10,Google,/landing-a,0,37.0,North Central,True,2025-10-13,15.04,0.0,36.0,female,Lower-Middle,bronze,6.333333333333333,227.77777777777777,2.0,2.0,9.0,0.0,desktop,0.3384299995088538,Medium
L504657,C101247,MKT2034,"Jul 18, 2025",Meta,/landing-b,5,54.0,South West,True,2025-08-16,12.58,5.0,31.0,male,Middle,bronze,5.2,203.4,3.0,2.0,5.0,109.93,desktop,0.41863131711905666,Medium
L504658,C100612,MKT2020,2025-07-15,CRM,/landing-a,0,17.0,South West,False,,8.5,0.0,36.0,female,Low,gold,5.666666666666667,255.66666666666663,2.0,1.0,6.0,0.0,mobile,0.3386584734154144,Medium
L504659,C101013,MKT2024,2025-08-25,Creator,/promo-summer,0,34.0,South West,False,,16,0.0,23.0,male,Lower-Middle,silver,5.142857142857143,312.0,2.0,2.0,7.0,0.0,desktop,0.27304338100873865,Low
L504660,C101902,MKT2001,2025-01-23,Google,/promo-summer,5,71.0,South East,True,2025-02-17,24.22,5.0,34.0,female,High,gold,5.0,198.44444444444449,1.0,0.0,9.0,16.41,mobile,0.5233200106249409,Medium
L504661,C100431,MKT2009,2025-04-04,Creator,/bundle-offer,0,32.0,South South,False,,$28.03,0.0,28.0,male,Middle,bronze,5.625,242.5,2.0,0.0,8.0,63.25,mobile,0.33027450020806176,Medium
L504662,C101107,MKT2028,2025-10-05,Google,/bundle-offer,5,37.0,South West,False,,20.29,5.0,39.0,male,Upper-Middle,bronze,7.166666666666667,226.5,6.0,3.0,12.0,86.94999999999999,mobile,0.3569174387130903,Medium
L504663,C102273,MKT2017,2025-06-24,Meta,/bundle-offer,15,30.0,South South,False,,15.32,15.0,31.0,female,Middle,silver,7.0,184.83333333333337,4.0,1.0,6.0,74.17,desktop,0.3206499561466616,Medium
L504664,C100802,MKT2022,2025-08-03,CRM,/quiz,5,36.0,North Central,False,,1.08,5.0,39.0,female,Upper-Middle,bronze,4.7272727272727275,173.72727272727272,7.0,5.0,11.0,35.99,desktop,0.42071098826852155,Medium
L504665,C102065,MKT2020,18/03/2025,CRM,/landing-a,10,47.0,North Central,False,,7.94,10.0,38.0,non-binary,Middle,bronze,4.75,230.0,3.0,3.0,8.0,0.0,mobile,0.3750154044861328,Medium
L504666,C102217,MKT2009,2025-04-17,Creator,/quiz,5,47.0,South West,False,,15.86,5.0,39.0,non-binary,Middle,silver,5.0,139.0,1.0,0.0,4.0,16.32,mobile,0.44101827943006877,Medium
L504667,C101001,MKT2032,2025/10/22,Google,/new-arrivals,15,37.0,South West,True,2025-10-24,15.68,15.0,40.0,female,Lower-Middle,platinum,5.875,160.375,1.0,0.0,8.0,109.92,mobile,0.4196385102145551,Medium
L504668,C101540,MKT2006,2025-03-02,Meta,/quiz,10,46.0,South West,True,2025-03-31,18.77,10.0,32.0,male,Middle,silver,5.5,220.5,1.0,0.0,2.0,0.0,desktop,0.32334315954831355,Medium
